Year,Plot,E_Code,Sp_1,Sp_2,Sp_3,FF_Thickness1,FF_Thickness2,FF_Thickness3,FF_Thickness4,FF_Thickness5,FF_Thickness6,FF_Thickness7,FF_Thickness8,Oie_Thickness1,Oie_Thickness2,Oie_Thickness3,Oie_Thickness4,Oie_Thickness5,Oie_Thickness6,Oie_Thickness7,Oie_Thickness8,Core_1,Core_2,Core_3,Core_4
1997,60,1,FAGR,BEAL2,BEPA,5,5,4.5,4.5,6,6,7,5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,9.5,8,-9999.9,-9999.9
1997,64,1,FAGR,ACSA3,BEAL2,8,9,8.5,11,11,11,10,10.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,6.5,9,-9999.9,-9999.9
1997,66,0,BEAL2,ACSA3,FAGR,15,15,14,14.5,14.5,15.5,15,15,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,11,10,-9999.9,-9999.9
1997,67,1,BEAL2,PIRU,ACSA3,2.5,2,3,5,3.5,3.5,2.5,2,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,7,10,-9999.9,-9999.9
1997,70,1.5,BEAL2,ACSA3,FAGR,3.5,5.5,3,4.5,5.5,6,5.5,6,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,7,13,-9999.9,-9999.9
1997,72,2,FAGR,BEAL2,-9999,5.5,6,6.5,6,6.5,6,5.5,6.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,6.5,15,-9999.9,-9999.9
1997,74,1,ACSA3,FAGR,-9999,4,3.5,3.5,2.5,2,3.5,3,3,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,7,8.5,-9999.9,-9999.9
1997,75,3,ACSA3,FAGR,-9999,3,3,3.5,3.5,4,3,3,2.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1997,77,0,FAGR,ACSA3,-9999,5.5,6,6,7,7.5,7,6.5,6.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,6.5,7.5,-9999.9,-9999.9
1997,80,1.5,ACSA3,FAGR,-9999,8.5,6.5,9.5,9,9,6.5,6,6.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,19,10,-9999.9,-9999.9
1997,83,1,ACSA3,FAGR,-9999,7,5.5,5,4,4.5,5.5,7,7.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,7,6.5,-9999.9,-9999.9
1997,87,0,FAGR,-9999,-9999,9,11,10,7,7,6,7,7.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,9.5,9,-9999.9,-9999.9
1997,89,0,ACSA3,FAGR,-9999,2.5,3.5,4,4.5,5,4,2.5,3,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1997,92,3,FAGR,ACSA3,-9999,5.5,1.5,2,1.5,0.5,4.5,4.5,5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,8.5,9.5,-9999.9,-9999.9
1997,96,0,ACSA3,FAGR,BEAL2,3.5,2.5,3,3,2.5,2,1.5,3.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,8.5,7.5,-9999.9,-9999.9
1997,98,0,ACSA3,FAGR,-9999,9,11.5,10,9,9,8,11,11.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,9,9,-9999.9,-9999.9
1997,99,3,FAGR,BEAL2,ACSA3,8,4,3.5,4,5,7,7,7.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,5.5,6,5.5,-9999.9
1997,101,1,BEAL2,ACSA3,-9999,7,5,8.5,6.5,5,7,7,6.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,6,6,-9999.9,-9999.9
1997,105,0,ACSA3,FAGR,-9999,21,17,17,15,14,19,19,21,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,6,5.5,6,-9999.9
1997,108,0,BEAL2,ACSA3,FAGR,7,7,7.5,7,7,7,5.5,7,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,6.5,9,-9999.9,-9999.9
1997,110,0,FAGR,ACSA3,-9999,7,7.5,7,8,7.5,7.5,7,6.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,6,5.5,-9999.9,-9999.9
1997,115,0,BEAL2,ACSA3,FAGR,2,1.5,1.5,2.5,3,4,4.5,2.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1997,118,3,ACSA3,FAGR,-9999,5.5,4,4.5,4.5,5,5,5.5,5.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,8,6.5,-9999.9,-9999.9
1997,121,1.5,BEAL2,ACSA3,FAGR,11,11.5,11.5,8.5,10,9,9,11,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,6,7.5,-9999.9,-9999.9
1997,124,0,FAGR,-9999,-9999,13.5,15,15,13.5,13,12,12.5,13,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,7,8,-9999.9,-9999.9
1997,127,0,BEAL2,ACSA3,FAGR,6,15,4,3.5,3.5,4.5,5,5.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,7,6.5,-9999.9,-9999.9
1997,130,1,ACSA3,-9999,-9999,9.5,13.5,13.5,14,14.5,11,11.5,9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,8,7.5,-9999.9,-9999.9
1997,131,1,ACSA3,FAGR,-9999,3,6,6.5,8.5,7.5,6,5.5,3,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1997,133,0,FAGR,BEAL2,ACSA3,4,6,5.5,8,8.5,7,7.5,5.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,7,5,-9999.9,-9999.9
1997,135,1,ACSA3,BEAL2,FAGR,14,13.5,14,11,12,12.5,12.5,14,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,6.5,5.5,-9999.9,-9999.9
1997,137,2,ACSA3,-9999,-9999,5.5,8.5,8.5,5,5.5,7.5,7.5,6,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,6,7,-9999.9,-9999.9
1997,140,3,ACSA3,FAGR,BEAL2,6.5,7.5,7,11.5,9,11,11,7,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,9,8.1,-9999.9,-9999.9
1997,142,0,BEAL2,FAGR,-9999,12,13,13,14,13,13,13,13,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,5.5,9,7.5,-9999.9
1997,146,2,ACSA3,FAGR,-9999,5,5,4,5,5,3,4.5,7,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,8.5,-9999.9,-9999.9,-9999.9
1997,149,0,BEAL2,ACSA3,-9999,7.5,9.5,9.5,10,7.5,6,6.5,7,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,10,6.5,-9999.9,-9999.9
1997,153,1,BEAL2,ACSA3,-9999,7,7,7.5,3,3,5.5,6,7,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,6.3,8,-9999.9,-9999.9
1997,156,0,FAGR,ACSA3,-9999,6.5,7,7,6,6.5,6.5,7,7,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,10,10,-9999.9,-9999.9
1997,159,2,ACSA3,FAGR,-9999,4.8,6,5.3,4.1,5.2,6.8,5.4,5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,7.5,6.4,-9999.9,-9999.9
1997,161,3,ACSA3,FAGR,-9999,5,5,5,5,5,6,6.5,5.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,7,10,-9999.9,-9999.9
1997,162,1.5,FAGR,BEAL2,ACSA3,11.4,10.9,9.4,9.5,10,10.5,9.3,12.2,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,6,6.8,-9999.9,-9999.9
1997,164,0,ACSA3,BEAL2,-9999,11,10.5,7.5,4.5,6.5,8.5,10,11,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,6,7,8,-9999.9
1997,166,3,ACSA3,FAGR,-9999,3,4,4,5,5,5.5,5.5,4.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,10,9.5,-9999.9,-9999.9
1997,168,1.5,FAGR,ACSA3,BEAL2,8,8,8,5.5,4,6.5,8.5,8.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,7.5,8,-9999.9,-9999.9
1997,170,3,BEAL2,FAGR,-9999,5,8,7,7.5,5.5,7,7,5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,10,9.5,-9999.9,-9999.9
1997,171,0,ACSA3,FAGR,BEAL2,13,11.5,12,14,14,13,13,14,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,12,10,-9999.9,-9999.9
1997,173,2,ACSA3,FAGR,BEAL2,4.5,6,8,6,7,6.5,7,5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1997,176,2,BEAL2,FAGR,ACSA3,0,0,0,0,0,0,0,0,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,8,9,-9999.9,-9999.9
1997,179,1.5,FAGR,BEAL2,ACSA3,10,9,8,9.5,9.5,9.5,9.5,8.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,8,6.5,-9999.9,-9999.9
1997,182,2,ACSA3,FAGR,BEAL2,7.5,9,12,12,13,10.5,10,9.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,9.5,12,-9999.9,-9999.9
1997,185,3,BEAL2,FAGR,-9999,21,22,19,20,19,18,17.5,20,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,9,6,-9999.9,-9999.9
1997,186,3,ACSA3,FAGR,-9999,4.5,3,3.5,5,5,6,6.5,5.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,8.5,7.5,-9999.9,-9999.9
1997,188,1.5,FAGR,ACSA3,-9999,10,8,10,7,7,7.5,6,5.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1997,190,1,BEAL2,FAGR,-9999,3,5,4,6,4.5,4,4,5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,8,8.5,-9999.9,-9999.9
1997,192,3,BEAL2,ACSA3,-9999,7.5,7.5,9.5,10,9,8,10,9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,6,6,-9999.9,-9999.9
1997,194,3,FAGR,-9999,-9999,11,10.5,7,8.5,10,9.5,11,13,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,6,8.5,-9999.9,-9999.9
1997,196,3,FRAM2,BEAL2,FAGR,16,15.6,11,10,9.5,11.5,11.5,11.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,7.5,6,-9999.9,-9999.9
1997,197,1.5,ACSA3,FAGR,BEAL2,14,13,11.5,13,12,11,10,14,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,8.5,7.5,-9999.9,-9999.9
1997,198,1.5,FAGR,ACSA3,-9999,5.5,6.5,6,6,6,5,5,5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,8,7.5,-9999.9,-9999.9
1997,199,0,ACSA3,FAGR,-9999,3,3,2.5,2.5,4.5,3.5,3,3,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,9,8.5,-9999.9,-9999.9
1997,201,1.5,FAGR,ACSA3,-9999,9,9,9.5,9,9.5,8.5,8.5,9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,8,9,-9999.9,-9999.9
1997,202,1.5,FAGR,ACSA3,-9999,9.5,7.5,6,8.5,8.5,10,10,9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,8.5,9.5,-9999.9,-9999.9
1997,203,2,ACSA3,FAGR,-9999,8.5,9,10,12.5,13.5,10.5,9.5,8.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,8,9,-9999.9,-9999.9
1997,205,0,BEAL2,FAGR,ACSA3,8,6,5,4,4,5,5,7.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1997,208,0,BEAL2,FAGR,ACSA3,11,10,9.5,10,9.5,11,11.5,10.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,9,-9999.9,-9999.9,-9999.9
2002,1,3,BEPA,ABBA,-9999,5.9,4.9,4.8,5.5,5.9,6.1,6,5.5,3.3,2.7,2.5,3.2,4,3.2,2.6,2.5,7.5,4.5,5.5,-9999.9
2002,4,0,BEAL2,PIRU,-9999,8.5,9,9,8.5,8.5,8,10,8,3.5,5,5.5,4.5,4,4.5,5.5,3,8.5,6,7,-9999.9
2002,6,1,PIRU,ABBA,-9999,4.2,2.9,3,2.9,3.3,3.2,2.8,3.3,4.2,2.9,3,2.9,3.3,3.2,2.8,3.3,10,10,-9999.9,-9999.9
2002,8,3,BEPA,PIRU,-9999,8.5,8,6.5,6,6.5,8,8,7,3,3.5,4.5,2,3,4,5,5,7,9,-9999.9,-9999.9
2002,9,2,BEAL2,FAGR,PIRU,9,8,7.5,9,9.5,8.5,8,8.5,3.5,4,4.5,4,4,3,4,3.5,9,9,-9999.9,-9999.9
2002,10,2,FAGR,BEAL2,-9999,3.2,2.3,2.2,2.4,3.6,3.3,3.5,2.9,3.2,2.3,2.2,2.4,3.6,3.3,3.5,2.9,-9999.9,-9999.9,-9999.9,-9999.9
2002,12,0,BEPA,FAGR,-9999,8,7.5,8.5,7.5,8.5,7,6.5,6,4,3,4.5,3.5,4.5,3.5,3.5,5.5,10,8,-9999.9,-9999.9
2002,16,0,FAGR,-9999,-9999,6.3,6.8,6.5,5.2,5,6.6,6.4,5.2,3.4,2.7,3.3,2.4,2.5,3.3,3.7,3.5,5,10,5,-9999.9
2002,20,0,BEPA,FAGR,ACSA3,8.5,6.5,6,6,7.5,8,9,8.5,4,3.5,2,3,3,3.5,4.5,4.5,5.5,8,5.5,-9999.9
2002,22,0,BEAL2,ABBA,PIRU,16.3,15,17.2,16.6,14.2,12.8,13.5,16.4,6.7,5.4,5.5,6.5,5,3.8,3.8,6.5,-9999.9,-9999.9,-9999.9,-9999.9
2002,23,3,PIRU,BEAL2,ABBA,8.5,8.5,9,8.5,10.5,11,10,9.5,4,3.5,4,3.5,5,4.5,4,4.5,10,10,-9999.9,-9999.9
2002,27,0,FAGR,BEPA,-9999,4.5,1.7,3.8,4.3,3.5,3.4,5.8,4.3,4.5,1.7,3.8,4.3,3.5,3.4,5.8,4.3,10,6,-9999.9,-9999.9
2002,30,2,BEAL2,PIRU,FAGR,6.5,6.5,5,3.5,3,4,5.5,6.5,4,2,2.5,1,1,1,2,4,8,9.5,-9999.9,-9999.9
2002,33,2,PIRU,ABBA,SOAM3,10.2,11,10.9,10.7,10.1,8.9,9.6,8.4,6.9,5.4,5.3,4.1,3.6,2.2,2.3,2.3,-9999.9,-9999.9,-9999.9,-9999.9
2002,34,0,FAGR,-9999,-9999,7,8,8.5,8,7.2,5,5.4,7.8,3,4,4,4.5,3.3,3.4,3.5,4,9.5,9.5,-9999.9,-9999.9
2002,35,0,BEAL2,FAGR,PIRU,8.5,9.3,11.4,9.2,9.3,9.7,9.4,8.3,4.5,4,5.5,4.3,4,4.7,5.2,4.3,-9999.9,-9999.9,-9999.9,-9999.9
2002,41,0,ABBA,BEPA,FAGR,3.5,7.5,8,8,8,9,9,5,2.5,3,3,3.5,3.5,2.5,2.5,2,6.5,10,-9999.9,-9999.9
2002,44,0.5,FAGR,BEAL2,-9999,4.5,4,3.5,4.5,5,6,5.5,4.5,4.5,4,3.5,4.5,5,6,5.5,4.5,5.5,5.5,3,3
2002,46,0,FAGR,ACSA3,BEAL2,10.2,11.7,11,9,9.5,8.5,9,9.5,5.5,4.3,5,3.2,3.5,3,4,3.6,6.5,7,5,-9999.9
2002,47,1.5,BEAL2,FAGR,-9999,5.3,4.4,4.7,4.9,5.7,5.5,5.5,5.5,4.5,4,4.2,3.5,3.8,3.9,5.2,4.5,10,8.5,-9999.9,-9999.9
2002,50,0,FAGR,BEAL2,ACSA3,3.5,2.4,3.3,4.6,3.7,4.1,2.9,1.9,2.3,1.9,2.5,3,2.4,2.3,2.5,1,-9999.9,-9999.9,-9999.9,-9999.9
2002,52,0,FAGR,BEAL2,ACSA3,3.4,5.2,4.5,5.4,5,6.3,5.9,4.3,1.1,1.6,2.1,5.4,3.4,2.2,2.2,1.4,8,4.5,4,-9999.9
2002,55,0,BEPA,PIRU,FAGR,1.3,6,6.1,7.4,6.6,5.3,3.4,2.2,0.3,3.2,3.6,1.7,2.2,2.5,2.2,0.7,7.5,4.5,-9999.9,-9999.9
2002,57,0,BEAL2,FAGR,-9999,8.4,8.3,10,8.9,9.5,10.5,9.5,9.2,3,4.3,3,4,3,3.3,2.5,4,10,10,-9999.9,-9999.9
2002,58,0,BEPA,FAGR,-9999,6,6.5,6.5,5.5,5,5.4,5.5,5.5,2,2.5,3,2,2.5,2.5,2,1.5,7,7.5,6.5,-9999.9
2002,61,1,FAGR,-9999,-9999,9.5,13.5,12,11,9.5,7.5,8,8,3.5,6,6.5,5.5,6,4.5,4.5,3.5,6.5,10,-9999.9,-9999.9
2002,63,2,FAGR,BEPA,-9999,4.5,6,5.3,5,6.4,4,4.5,4,3,5.5,4.1,3.5,5.5,1.5,1.5,3.5,10,10,-9999.9,-9999.9
2002,66,0,FAGR,ACSA3,BEAL2,6.8,11.5,10.5,11.5,12.5,11,9,7.5,1.5,2.4,2.3,2.6,3,2.2,3,3.2,7.5,7,7.5,-9999.9
2002,72,1.5,FAGR,ACSA3,-9999,4.6,5.1,5.3,6.5,6.2,5,5.2,4,2.1,3,1.8,2.3,2.7,1.8,2.3,1.1,10,10,-9999.9,-9999.9
2002,74,2,ACSA3,FAGR,-9999,3.5,1.8,1.8,4,5.6,2.2,2.3,2,2,1.8,1.8,1.7,2.3,2.2,2.3,2,4,5,6,-9999.9
2002,77,1,FAGR,BEAL2,-9999,9,9.6,9.6,7.5,7.2,8,9.5,8,9,7.5,8,7.5,5,6,7.5,8,10,9,-9999.9,-9999.9
2002,78,0,FAGR,ACSA3,BEAL2,11.4,9,9.8,12.5,13.5,13.5,12,11,6,6.5,4.3,5.2,4.5,5,6.4,4.6,10,10,-9999.9,-9999.9
2002,81,0,PIRU,FAGR,ACSA3,8,7.5,9,7.5,6.5,9.5,9.5,10,4.5,5.5,4.5,4.5,4.5,4,4,4,8,7,-9999.9,-9999.9
2002,84,2,FAGR,ACSA3,-9999,6.2,7.8,7.6,5.8,7.3,6.8,7.3,6,3.2,3.5,4.1,2.4,4.1,3.6,2.5,2.5,10,9,-9999.9,-9999.9
2002,88,2,ACSA3,FAGR,-9999,7.5,7,6.3,5.1,5.5,5,6.1,7.5,4,5,4.2,5.1,5.5,5,6.1,6,10,8,-9999.9,-9999.9
2002,91,1.5,ACSA3,FAGR,BEAL2,5.9,7,8.4,6.8,7.8,7.2,7.3,5.6,5.9,7,8.4,6.8,7.8,7.2,7.3,5.6,8,10,-9999.9,-9999.9
2002,93,1,FAGR,ACSA3,BEAL2,1.9,2.2,2.5,2,2.4,2.1,3.1,1.4,1.9,2.2,2.5,2,2.4,2.1,3.1,1.4,6.5,7,7,-9999.9
2002,94,1.5,FAGR,ACSA3,-9999,3.8,6.6,6.3,5,4.9,3.7,3,4.1,1.9,2.6,3.1,2.4,3.1,1.8,1.1,2.2,7,4,7.5,-9999.9
2002,96,1,FAGR,ACSA3,-9999,1.2,0.7,1,0.3,0.6,1.6,1.8,1.3,1.2,0.7,1,0.3,0.6,1.6,1.8,1.3,8.5,3.5,10,-9999.9
2002,97,0,FAGR,ACSA3,PIRU,4.4,7.6,7.8,5,3.5,4,4,3.5,2.5,4,3.6,3,1.5,3.5,4,2,10,9,-9999.9,-9999.9
2002,100,0,FAGR,BEAL2,-9999,10,9,8,9.5,9.5,9.6,8.9,7.5,4.5,5.5,8,6,4.5,3.9,4,5,7,5,5,-9999.9
2002,102,2,FAGR,-9999,-9999,5,5,4,4.5,4,4.5,5.5,4.4,2,2.5,1.2,1.4,1.5,3,3.3,2.3,10,7,-9999.9,-9999.9
2002,103,1,FAGR,ACSA3,-9999,4.7,3.6,3.2,3.4,4.9,4.7,5,5.6,4.7,3.6,3.2,3.4,4.9,4.7,5,5.6,8,9.5,-9999.9,-9999.9
2002,107,0,ACRU,FAGR,ACSA3,8.5,7.3,7.5,7.7,7.9,7,9.5,9.4,5.4,4,5.8,2.9,3.7,4.2,5.4,4.2,10,9,-9999.9,-9999.9
2002,110,1.5,FAGR,ACSA3,-9999,4.3,4.9,4,4.3,6.1,5.4,5.4,6.6,4.3,4.9,4,3.5,3.4,3.2,3,3.8,6,7.5,7.5,-9999.9
2002,111,0,FAGR,ACSA3,-9999,8,8,8.9,7.5,10,9.5,7.2,5.6,3,4,6,4.5,3,2.6,2.6,2,5.5,10.5,-9999.9,-9999.9
2002,114,1,ACSA3,FAGR,PIRU,6.5,4.2,3.3,6.5,7,6,6.3,4.4,3,4.2,3.3,3.5,5,2.5,3,2.7,9.5,-9999.9,-9999.9,-9999.9
2002,118,1,FAGR,ACSA3,-9999,6.5,8.2,7.5,8,8.4,6.9,5.2,8.1,5,6.4,4.5,4.2,3.8,5.1,3.7,6,10,10,-9999.9,-9999.9
2002,120,1.5,BEAL2,FAGR,ACSA3,11,9,8.5,7.5,7,5.5,6.5,7,3,3.5,4,3,2.5,3,3.5,3.5,10,10,-9999.9,-9999.9
2002,121,1.5,ACSA3,FAGR,BEAL2,3.6,4.1,3.8,3.5,4,3.2,5.5,3.6,2.8,4.1,1.9,1,1.7,1.5,2,2,6.5,10,-9999.9,-9999.9
2002,125,0,ACSA3,-9999,-9999,5,5.5,5,3.5,4.8,3.5,3,5,4.5,3.5,4,3.5,3.5,3.5,3,5,9.5,8.5,-9999.9,-9999.9
2002,128,1.5,FAGR,ACSA3,-9999,5,5.5,6,5,5,4.5,6,4.5,2.5,3,3,3,2,1.5,2.5,4.5,10,9,-9999.9,-9999.9
2002,129,1,ACSA3,FAGR,-9999,14,12,12,11,11.5,11,11.5,13.5,5.5,8,7,5,5,5.5,6,5.5,10,10,-9999.9,-9999.9
2002,130,1,ACSA3,FAGR,-9999,5.5,8,7.5,4,8,8,6,5.5,3.9,4.2,5.9,4,6.5,5,4.5,3.5,4.3,5,9.5,-9999.9
2002,131,3,ACRU,ACSA3,FAGR,14,12,12,11.5,11,14.5,15,12.5,6.5,6,4.5,5,4,7,5,6,10,10,-9999.9,-9999.9
2002,132,3,FAGR,ACSA3,BEAL2,15.8,16.3,15.5,13.9,13.5,14.1,15.9,16.8,5.2,5.4,4.4,4.2,4.3,2.3,2.9,5.1,10,10,-9999.9,-9999.9
2002,135,0,FAGR,ACSA3,-9999,5,6,7.3,6.5,5.5,6.5,7,6.5,3,4,5.5,5,5.5,5.5,5.5,3,10,10,-9999.9,-9999.9
2002,139,0,ACSA3,FAGR,-9999,5.5,2.2,2.8,5.6,6.3,6,6.5,6,3.8,2.2,2.8,3.4,3.2,2.7,1.2,3.4,-9999.9,-9999.9,-9999.9,-9999.9
2002,140,1.5,ACSA3,FAGR,-9999,8.4,8.2,9.5,9,8.9,9.4,11,7.5,3.8,4.5,3.6,4,3.5,3.9,4.2,4.5,7.5,8.5,9,-9999.9
2002,141,2,ACSA3,FAGR,-9999,6.2,5,4.5,4.8,5.1,5.9,5,3.8,3.2,2.6,2.5,2.4,4,4,3.3,2.7,8.5,9.5,-9999.9,-9999.9
2002,144,1,BEAL2,FAGR,-9999,7,9,7.5,7,7.5,6.5,5.5,5.5,3.5,3.8,4.7,3.7,3.3,4.8,4,4.5,10,8,-9999.9,-9999.9
2002,145,1.5,ACSA3,FAGR,-9999,5.6,3.9,4.2,5.8,6.5,4.1,3.4,3.6,5.6,3.9,4.2,5.8,6.5,4.1,3.4,3.6,8.5,4,6,-9999.9
2002,148,0,FAGR,ACSA3,BEAL2,7,7,6.5,3,8.5,8,8,4.5,7,7,6.5,3,6.5,5.5,8,4.5,10,10,-9999.9,-9999.9
2002,149,0,ACSA3,FAGR,-9999,3.5,2.5,3,3.5,3,4,3.5,3.5,3.5,2.5,3,3.5,3,4,3.5,3.5,9,10,-9999.9,-9999.9
2002,153,2,BEAL2,FAGR,ACSA3,7.5,3.5,4,7,6,4.5,4.5,7.5,2.5,2.5,2,2.5,2.5,2,3,2.5,10,10,-9999.9,-9999.9
2002,156,0,ACSA3,-9999,-9999,7,6.5,7,5.5,6,5,6.5,6,4.4,4,4,3.5,3.5,3.5,4,4.5,9,6.5,5,-9999.9
2002,157,0,FAGR,ACSA3,-9999,5.2,13.8,11,7.8,7.3,6.2,5.4,5.3,5.2,12.4,9.6,7.8,7.3,6.2,5.4,5.3,6.5,9.5,-9999.9,-9999.9
2002,160,1.5,BEAL2,ACSA3,-9999,11,14.7,13.8,12.7,13.2,12,11.7,8.7,5,7.3,9,7.3,6.8,4.8,3.7,2.8,6.5,5.5,10,-9999.9
2002,161,0,FAGR,-9999,-9999,5.5,3.5,4.4,3.5,5.5,6,6.5,7,5.5,3.5,4.4,3.5,5.5,6,6.5,7,8.5,8,-9999.9,-9999.9
2002,162,1,BEAL2,FAGR,-9999,15.3,13.2,11.5,13.3,12.7,12.5,12.6,11.7,6.7,7.2,7.6,5.6,5.3,6.6,5.8,5.5,5,10,-9999.9,-9999.9
