Year,Mean,Sd,Min,Max,q05,q25,q50,q75,q95,Horizon
2004.5,101.6938416022504,8.848317143447373,92.93997245669195,132.31574113837087,93.62292150184062,95.61033280466863,98.58923848472922,104.20688416822,121.4209783295473,Oa/A
2005,101.80253511363172,8.908898086401488,92.87455538992751,132.10419105143444,93.58092290168868,95.63015611765636,98.69183247354741,104.42460697431343,121.664591359593,Oa/A
2005.5,101.87302848533733,8.92622340143796,92.80907529684579,131.69046271126183,93.53647954285915,95.64193134297739,98.77367247557578,104.59639615337562,121.79856959916061,Oa/A
2006,101.90729353694677,8.903460238415297,92.74353412766168,131.1137630939718,93.48966810423525,95.64592722256553,98.8349036081565,104.74190725584097,121.79778828400062,Oa/A
2006.5,101.90621894026609,8.842422141487832,92.67793207108133,130.46071633121858,93.44049526832828,95.64043834316692,98.87572082786801,104.82637159861814,121.6772488404549,Oa/A
2007,101.87195775681283,8.746386391472022,92.61227161361907,129.6468046437156,93.38905472816538,95.62735377018478,98.89704289934431,104.87805164695324,121.46812185017478,Oa/A
2007.5,101.80443430213805,8.615960439038318,92.54655137550927,128.67612505452652,93.33529455016658,95.60086025295068,98.89737630497808,104.88044647193735,121.13713174292208,Oa/A
2008,101.70511543337915,8.453564741800369,92.48077269561783,127.56136426422371,93.27926478938822,95.56501491046404,98.87835991281979,104.85081517083238,120.65943579273123,Oa/A
2008.5,101.57582747071022,8.261996715418324,92.41493770727737,126.37059000022255,93.22104260402423,95.52066364829982,98.84069894689517,104.80644489638402,120.06401700616858,Oa/A
2009,101.418058151115,8.043645092813613,92.34904803834598,125.07487796792182,93.16068807370932,95.46807838239647,98.78500832943092,104.70964929641141,119.37478823622007,Oa/A
2009.5,101.2317349388776,7.799062759332432,92.28310247437,123.66730779643365,93.09816455256083,95.40712538130052,98.70549810402751,104.56436394530654,118.57518512968853,Oa/A
2010,101.02067105907511,7.533325407698324,92.21710693488427,122.17108573692714,93.03367492867882,95.34264742600601,98.6043031993411,104.40899625569622,117.69545306753295,Oa/A
2010.5,100.7855002448801,7.247772540532891,92.15106170190856,120.59172281902097,92.96723626116123,95.27417723511405,98.48634893628206,104.2300203869309,116.74078838431649,Oa/A
2011,100.52715418223586,6.944153669044316,92.08496759999996,118.93628046334092,92.89887802835028,95.19859545793979,98.36040255892064,103.98296328818357,115.72131112700954,Oa/A
2011.5,100.24691801242321,6.6246541859981996,92.01882620018664,117.21330451349266,92.82865890631022,95.11593315004325,98.2299570044014,103.68029216310427,114.70436652033153,Oa/A
2012,99.94618833946247,6.291651024429946,91.95263929343712,115.43190485523036,92.7566116130579,95.02644473109407,98.09279769729972,103.3901891012211,113.37173779075562,Oa/A
2012.5,99.62524076649379,5.946385975617207,91.88640670627235,113.59470965316709,92.68300029722997,94.92840674501463,97.94124595203024,103.07274921485825,111.9842623992961,Oa/A
2013,99.28568691885955,5.591757120190101,91.82013064842698,111.76046236147185,92.60538580471197,94.81928317650996,97.77420705040218,102.72653823715333,110.49904205470915,Oa/A
2013.5,98.92815268070213,5.2297874460547495,91.75381168815555,110.3127659614227,92.52599161273632,94.70210952295993,97.58498600296261,102.34174826268078,109.00546924991012,Oa/A
2014,98.55339762191888,4.8630221380543395,91.68745062885631,108.93212651147599,92.44484529000074,94.57716865596439,97.37782420806896,101.91221870454693,107.69854246372375,Oa/A
2014.5,98.16161766355842,4.493937755962503,91.62104727049724,107.6182789397393,92.3619328099524,94.44595500690895,97.16649114265573,101.49202531704427,106.3022977711944,Oa/A
2015,97.75277688913442,4.125638561458773,91.5546010288113,106.32396837060854,92.2772233527765,94.30904393059292,96.93192620736514,101.02574520488211,105.1056637006515,Oa/A
2015.5,97.32740068099436,3.76301870803646,91.48811230990184,105.40251348504248,92.19072688136023,94.16112669150823,96.690747565356,100.47961474015199,103.86807785871909,Oa/A
2016,96.88703196254633,3.413602630340432,91.42158334673623,104.53366798783902,92.102532945401,94.00917741805281,96.41908579596102,99.57569468297116,102.62785301340446,Oa/A
2016.5,96.42993741379814,3.0846928166169656,91.35502298702013,103.62958343456575,92.01248467521184,93.84745803471934,96.09035324898008,98.94076982813398,101.56988173512104,Oa/A
2017,95.95607899917773,2.7892066134931155,91.28840583279629,102.69490821009364,91.92055028532221,93.66344534227956,95.63178823503182,98.28726749227,100.52999569783728,Oa/A
2017.5,95.46601835578818,2.5453692948405418,90.08774794140062,101.75053995323901,91.76912115336711,93.26194002014387,95.29175281314839,97.58693495595567,99.59059921624147,Oa/A
2018,94.96087766306258,2.3757849809533242,87.77988257124147,100.7770860020778,91.43968135960883,92.98793697178559,94.92274645173737,96.91889626123474,98.67827873722878,Oa/A
2018.5,94.4407182359479,2.302704312268103,85.45313158338664,99.77497526502566,91.28155605087474,92.76419518122842,94.51488755875681,96.23130988620642,97.79350930113446,Oa/A
2019,93.90722029734576,2.340312918881729,83.11753984356952,98.74745537277607,91.11887564461207,92.52116192623039,94.07038260433742,95.61734471148003,97.00024798751936,Oa/A
2019.5,93.36054048426924,2.4876213688382447,80.77343452708207,97.87058913778934,89.94309835144068,92.21086277152091,93.69368479379415,95.01568151077328,96.22795956478423,Oa/A
2020,92.80112336269082,2.7302469828841076,78.42308803306364,97.09357916597395,88.12399674082239,91.96769255569487,93.31415091247375,94.42853680755715,95.54217629633212,Oa/A
2020.5,92.22885156179021,3.0486544032826317,76.06516468678515,96.29329287904565,86.27589577575615,91.72774171753971,92.9238655650808,93.88513351330202,94.75866314968539,Oa/A
2021,91.64497913718498,3.423327066045236,73.7068645575769,95.47100242011774,84.39571977957085,91.4660301951255,92.47652971240439,93.348680093914,94.12975464090013,Oa/A
2021.5,91.05068584784723,3.8385264657945357,71.35445176951261,94.64530210720623,82.5010589512694,91.22802526328016,92.1390425353088,92.82511274380994,93.49114207840749,Oa/A
2022,90.44641130733191,4.283228532771554,69.00976830910332,93.9147531865312,80.59397845354877,91.02520085727228,91.7796619149529,92.3452647188644,92.96043893546872,Oa/A
2022.5,89.83234429467677,4.74991669367452,66.67273125910644,93.19713023106414,78.67492828523997,90.8007071489258,91.39317136806113,91.88118953083597,92.48389170882004,Oa/A
2023,89.20944975260711,5.232461658950936,64.34826221739876,92.6826638970799,76.74070912914223,90.4939606659007,91.0548151651509,91.48442950382335,92.00559684573811,Oa/A
1997,-28.34770736471526,0,-28.34770736471526,-28.34770736471526,-28.34770736471526,-28.34770736471526,-28.34770736471526,-28.34770736471526,-28.34770736471526,Mineral
1997.5,-28.138330626314076,0.09218712760145781,-28.380236538441572,-27.802707739794098,-28.27585806572293,-28.202220885728714,-28.146448615616606,-28.0858827594061,-27.971196682991447,Mineral
1998,-27.927921039608094,0.1840927602946178,-28.412625399140357,-27.262115722302973,-28.2041527688165,-28.05526491211749,-27.943316014868827,-27.82326508645788,-27.5941616572689,Mineral
1998.5,-27.716677571215552,0.2757506923893269,-28.444885336067706,-26.719623318731344,-28.129322554870605,-27.907838626906795,-27.740072175442275,-27.56090348462886,-27.219768854807363,Mineral
1999,-27.504792961254672,0.36717762324141595,-28.47703053169237,-26.177759969228,-28.055708009047734,-27.761667426553586,-27.534916470084713,-27.29818357387484,-26.845133564165824,Mineral
1999.5,-27.29244812639241,0.45837770038307435,-28.50907457794005,-25.636822879882782,-27.97889391851927,-27.61173847498857,-27.32761707397163,-27.030448951057494,-26.473052338887836,Mineral
2000,-27.07981179374109,0.5493473050432552,-28.54103082974502,-25.097096224429794,-27.90297079180629,-27.459128434985548,-27.120562258953427,-26.764012269355987,-26.104058341840293,Mineral
2000.5,-26.86703964120751,0.6400734509124985,-28.572911864600535,-24.558840372628676,-27.826488247361706,-27.310084228837045,-26.909840633345503,-26.496265365006266,-25.73687675003352,Mineral
2001,-26.654277474315894,0.7305405579031397,-28.604729887066082,-24.022299835799398,-27.74950729312491,-27.158131330568214,-26.702751368292088,-26.231358954559497,-25.35539223608281,Mineral
2001.5,-26.441662075325,0.8207269168753495,-28.63649661742396,-23.487705453029584,-27.67213997887473,-27.00820976757981,-26.498221453330864,-25.966619069568154,-24.968517460423406,Mineral
2002,-26.22931890309702,0.910607625528353,-28.668223066828922,-22.95526889072097,-27.59445765019678,-26.856385892721434,-26.282954467939934,-25.69609931824415,-24.605500973484013,Mineral
2002.5,-26.01735945102114,1.0001624763576984,-28.69991959723295,-22.42518479089217,-27.51652716025498,-26.7095479828387,-26.07290360264203,-25.42491298782801,-24.244972614146892,Mineral
2003,-25.805893767082143,1.089362746095881,-28.731596577364016,-21.89764280422979,-27.438414806882154,-26.552090679397093,-25.8623606136284,-25.15872127892957,-23.885680884496466,Mineral
2003.5,-25.595022423957843,1.178181950113728,-28.76326357083059,-21.372813487433916,-27.360181690292716,-26.407572927213714,-25.655323125272357,-24.900352725499175,-23.52901228636568,Mineral
