Year,Mean,Sd,Min,Max,q05,q25,q50,q75,q95,Horizon
2017.5,65.8638959168942,5.775040996492883,49.44968508108083,84.11937541562176,55.9661293411573,62.1327124950673,65.8386515260474,69.98661224475833,75.33107262968251,oie
2018,63.61841512705487,5.627281729861999,47.7117268011471,81.4707587215473,53.98676664864244,59.977828646150314,63.5859930258732,67.63259631409369,72.85714869455853,oie
2018.5,61.29590220964312,5.512823344100777,45.65777511469893,78.80131479213004,51.85996541795479,57.73286655357535,61.26561799414287,65.22480370847482,70.34393325420452,oie
2019,59.07784062889394,5.3879898987920445,43.80367814355313,76.22144748133097,49.858537172956744,55.595767611809066,59.045461046627224,62.915782636212114,67.92352427791091,oie
2019.5,56.684973987847485,5.315738336687519,41.41648691889732,73.5586095334011,47.57490080890325,53.263509847109816,56.66195215582171,60.469870712254135,65.39304699822657,oie
2020,54.38230941350727,5.229342061617551,39.27758890941369,70.96828169264424,45.41143794697189,51.02416013651328,54.36508182081046,58.10466342853232,62.93836970756829,oie
2020.5,51.97862380856638,5.174856834034859,36.84305677432342,68.33589966818421,43.080082881306936,48.6705992193856,51.97455267052431,55.66175287502784,60.424974217533915,oie
2021,49.87183430955317,5.060552552903072,35.15332614026123,65.90102383352048,41.173916225529574,46.632616360450406,49.865277292771125,53.473648286503916,58.13715852062654,oie
2021.5,47.05471446751315,5.1164682708647575,31.576216251904654,63.04525872116295,38.204251255113284,43.82215185980559,47.08433741219709,50.69933470480314,55.34007796849733,oie
2022,44.68935986672826,5.063674679060995,29.321315106951793,60.473896185723405,35.91328340978572,41.49768186829911,44.72712154224667,48.297867412765314,52.874762681925795,oie
2022.5,42.100880271304504,5.064598779388988,26.49899177731441,57.77590425016377,33.29037333462415,38.92849008836108,42.15829720875308,45.71196192732102,50.25135729340593,oie
2023,39.724845068058464,5.018814460581383,24.243769014172358,55.22074347434058,30.978327700935672,36.5864551733272,39.78939072108689,43.305281052718854,47.78820990717394,oie
2023.5,37.30558217539474,4.985906081094636,21.874063789124154,52.64827251032989,28.599371245417117,34.19507362272245,37.379664587716796,40.86378619905101,45.30029347773277,oie
2024,35.164548925548154,4.894700175679247,20.190716105880526,50.256904366954956,26.61928554602433,32.102688959488866,35.23113266239053,38.66103883953636,43.02264587643898,oie
2024.5,32.77461837446053,4.870105021605724,17.764393841177785,47.731113168124175,24.254767799096744,29.73637260967238,32.85204937233499,36.25384632531631,40.575299074733934,oie
2025,30.597918805442355,4.800519606402962,15.877664643249023,45.344753511136204,22.196091388502204,27.600886577885507,30.673751018683745,34.029158806060664,38.28804970756943,oie
1945.5,-24.639634969983156,10.174617237310835,-63.65977183955207,-14.252835812509247,-46.60446381060146,-29.84777788778925,-21.123089603476473,-16.727068435022336,-14.564778421739339,oa
1946,-24.694263686680088,10.152762456163368,-63.673110145852974,-14.365734160577626,-46.62446782559015,-29.881864191675042,-21.17275943342584,-16.79416934608971,-14.66133865026772,oa
1946.5,-24.74897386124958,10.13098210943338,-63.68653433798743,-14.478619074809407,-46.64458541503147,-29.916085931134678,-21.222585881703004,-16.861409628928207,-14.76626015401665,oa
1947,-24.803823899258866,10.109242437763509,-63.70005350668695,-14.591601619763917,-46.664826396265234,-29.950468085930467,-21.272608895118616,-16.929471905195335,-14.863352563149098,oa
1947.5,-24.858899255187744,10.087495411245808,-63.713681254020656,-14.704853070077405,-46.68520890175321,-29.985047059605836,-21.322886912440943,-17.00430763665348,-14.961324979692789,oa
1948,-24.91429150963968,10.065690448810233,-63.72743260752212,-14.811600907872812,-46.70575240419939,-30.01986223421985,-21.373483257806967,-17.086295592935922,-15.060609831258613,oa
1948.5,-24.970060162052928,10.043795523376437,-63.741317739960614,-14.915097799791056,-46.72647089350734,-30.054939865493125,-21.424439243076968,-17.173968387410643,-15.156990351926636,oa
1949,-25.026234018913406,10.021796280865571,-63.7553404451,-15.01925197924514,-46.74737852998134,-30.090289896703315,-21.475773250505426,-17.25253148623271,-15.24717963467037,oa
1949.5,-25.082861100028275,9.999667238653002,-63.769509395560256,-15.124159159042417,-46.76847587068422,-30.12593685322179,-21.527522898358686,-17.32027426692637,-15.345629981501464,oa
1950,-25.139735500460386,9.977521631569518,-63.783792857104785,-15.22944950441396,-46.78972367431633,-30.161794429793503,-21.579541504048002,-17.388359883712706,-15.44969045476557,oa
1950.5,-25.19686435013972,9.9553551597862,-63.7981919818158,-15.335148811071896,-46.81112531495768,-30.197857620701903,-21.63184769676252,-17.456786502651283,-15.548381558175834,oa
1951,-25.254609289145936,9.932973944758372,-63.81276628967314,-15.441868542401483,-46.832752273368136,-30.23428723671637,-21.68467926435258,-17.525841199718478,-15.655405818510559,oa
1951.5,-25.313231785615088,9.910242141181785,-63.82755766985715,-15.550095691818754,-46.85466569503405,-30.271197676815493,-21.73821135565901,-17.595772544336473,-15.755975509204733,oa
1952,-25.37261200988312,9.887227551355455,-63.84255296100427,-15.659597823484361,-46.876847571466485,-30.30853827640012,-21.792364751027915,-17.681162760328302,-15.855766776079806,oa
1952.5,-25.432294169651122,9.864176925129755,-63.857686737181176,-15.769665732562444,-46.89920570483497,-30.34612522614766,-21.84681342619738,-17.762960623765036,-15.956036024470539,oa
1953,-25.492011425441422,9.841231162106327,-63.87290894370579,-15.879823268331705,-46.92167759571419,-30.383842710291376,-21.90139858459217,-17.834475160091735,-16.060998505424564,oa
1953.5,-25.552072129786275,9.818225056176558,-63.88826859396956,-15.990564666175988,-46.944324426532404,-30.421820896225526,-21.956318349027228,-17.924601727428076,-16.16544425372456,oa
1954,-25.61285315776198,9.794963221895769,-63.90382336443412,-16.10255237436764,-46.96723275234804,-30.460241903149246,-22.011839221188435,-18.016035096147213,-16.270306401990656,oa
1954.5,-25.674283476947913,9.77148644779777,-63.919564129857335,-16.210482591019982,-46.99038665918498,-30.49903096511131,-22.06792844035593,-18.123532336783292,-16.381140443440273,oa
1955,-25.73604366124829,9.74796373891838,-63.93544443571342,-16.317538370236527,-47.013724356107176,-30.538063827687452,-22.124328701258246,-18.25067042589509,-16.488935547572602,oa
1955.5,-25.797921170960873,9.724507004600245,-63.9514362425192,-16.424864824140407,-47.03720595076311,-30.577244838388417,-22.18089123070427,-18.324697955906576,-16.59426539304403,oa
1956,-25.8597625801382,9.701191740872666,-63.96750475203217,-16.532177244376946,-47.060792163865386,-30.616521232028013,-22.237528562310704,-18.419714727064495,-16.699485350020442,oa
1956.5,-25.92155626487935,9.67802191646159,-63.98364614026075,-16.639454765466688,-47.08445558017671,-30.65589307682246,-22.29424731680324,-18.496526551090685,-16.796638068757627,oa
1957,-25.983571158076696,9.654857033614864,-63.99990195406791,-16.747045018336905,-47.10827107212712,-30.695469019820152,-22.351222051822774,-18.569766461685678,-16.90665500612361,oa
1957.5,-26.046590910111654,9.63129850171323,-64.01639673122072,-16.856184435985135,-47.13240123262275,-30.73558059224535,-22.408993493746365,-18.645727532708378,-17.01471063011544,oa
1958,-26.111410674527885,9.606949573118337,-64.03326372389995,-16.96821870416876,-47.15702514241216,-30.776563872542432,-22.468114732819068,-18.748875615210324,-17.124582990930787,oa
