Year,Mean,Sd,Min,Max,q05,q25,q50,q75,q95,Horizon
1982,123.63428320525881,60.65518692413747,-43.090147746309704,404.98695606011046,44.99299106758188,85.6378645832166,108.88955999966788,152.5702705667748,237.83266106034472,oa
1982.5,126.74546064991299,61.300189195713735,-42.63966876065517,406.1235965225485,46.90331801366642,88.32745045199975,111.79512627344423,156.5640447744916,242.15023375919108,oa
1983,129.72298732420194,61.871659192164834,-42.20110560691626,406.7865185437927,48.67344682251844,90.72907634060968,115.02158295698817,160.1358202258732,246.01612722273254,oa
1983.5,132.45253491205642,62.31369775374679,-41.78065893208549,406.4384658779114,50.36806508216368,92.95810064520211,117.78615960270122,163.18956485491816,249.36107816679757,oa
1984,135.0497969890409,62.68690563143682,-41.37248909117386,405.6705137803689,52.294429841634575,95.11451088472333,120.26057593114757,166.65267716500693,252.43982506517364,oa
1984.5,137.40418657196028,62.937908229089835,-40.982286894378326,404.4276181924764,53.731551082910926,97.10009776845263,122.51225198008353,169.4570772708795,254.90804616026608,oa
1985,139.5739452286446,63.09763769902024,-40.60818172987568,403.1982265706937,55.66193353218363,99.24269039942897,124.61782668608578,172.81058237490305,257.03003826532364,oa
1985.5,141.56347608592932,63.170608868775375,-40.2493963600522,401.3093876481371,57.10293024760663,100.98735207923303,126.69285094311245,175.3407144568938,258.80374742594825,oa
1986,143.4453309980676,63.19461552722047,-39.90125293567348,398.9698784784339,58.360190920705506,102.67605837289734,128.88468338191728,177.58851963721204,260.4141587539094,oa
1986.5,145.19087669343597,63.15714397728644,-39.56447595466561,396.1930749162039,59.56468430826969,104.49862212793116,130.9361151868439,180.00817829753123,261.76584769622764,oa
1987,146.89132500554246,63.10414177046281,-39.233106800493744,393.2315637513608,60.75157551261657,106.30092633173548,132.71610244765975,181.90505886529257,263.0914385570478,oa
1987.5,148.45197684389234,62.990464842743776,-38.91168270447088,389.953691014576,61.9030537843766,108.64088772919368,134.37745242781773,183.63172968427892,264.1181238134056,oa
1988,149.85872819981253,62.80972716890813,-38.602318291676156,386.2955496748113,63.812089014151645,110.01759329443449,135.90517997959884,185.2262122833484,264.83577164273464,oa
1988.5,151.06342876854004,62.53972899002973,-38.308734397260345,382.1311713745035,64.79506121815568,111.24132045409851,137.25502535821767,186.6497435543601,265.7866920464798,oa
1989,152.13764656574935,62.215943667486584,-38.02782448061026,377.58299768036886,65.7221901040876,112.38701570599663,138.49188200462106,187.76459926035415,265.928387057778,oa
1989.5,153.07024387992752,61.834630075573834,-37.759609887600966,372.6704402027643,66.58985924999445,113.44640831088304,139.6570428089521,188.70705311210506,265.80617540812864,oa
1990,153.94904015452568,61.43859683335223,-37.49857839175874,367.61613867611896,67.4358988401035,114.65815322067851,140.75975847547164,189.59355323046907,265.60841935831434,oa
1990.5,154.72218626842778,61.00455875796058,-37.246365968761744,362.3872578342737,68.238963684103,115.60613409486508,141.75559606289534,190.35387052126046,265.23027133392145,oa
1991,155.40038938629786,60.53778044574579,-37.00299201670565,356.9949098327554,69.00364389921664,116.51817057265974,142.7222876987304,191.16552959324338,264.7244276881078,oa
1991.5,155.97939218678607,60.03704570144656,-36.768488813266885,351.4521972386553,69.7263086936919,117.34053586580728,143.56091104542978,192.1779171482599,264.0087557351641,oa
1992,156.50518436349435,59.52427346158844,-36.54004335669758,345.8739035937259,70.42563873757973,118.13114976120087,144.35260438066808,193.08814112084076,263.57150327601585,oa
1992.5,156.90113307821292,58.96462484733624,-36.321864879617195,340.11697158536424,71.0690966557894,118.85583774769108,145.0815737535155,194.61343846887573,263.03115175109195,oa
1993,157.22275174721236,58.383743566871814,-36.1116589200422,337.89796264811,71.67836159205083,119.60560730201492,145.7874830521273,194.81178753726869,262.28367111347126,oa
1993.5,157.47589457245633,57.785128570094784,-35.90836959825994,335.52462397302605,72.25709240376825,120.25193489416931,146.70701091083194,194.92498645728477,261.03574294846305,oa
1994,157.67483592634565,57.17557888006276,-35.71101071589111,332.9179292388773,72.8109698986566,120.8110775343072,147.16853655782,194.97346783475794,259.64614522134684,oa
1994.5,157.78344549735147,56.53913832645279,-35.52153337918318,330.08089603988554,73.34071668693325,121.49335663316768,147.5351345303071,194.9092768491561,258.5359608771594,oa
1995,157.84514249774676,55.895417492819156,-35.33773192094814,327.04510642831684,74.28433828091755,121.94448377230665,147.86553746919571,194.78907368124663,256.94518906232423,oa
1995.5,157.8346628858597,55.23356444946217,-35.16069145512901,323.8196678157459,74.73267067023987,122.54698258228974,148.14305849295584,194.57968253215807,256.7415050993759,oa
1996,157.8064300179324,54.577847904026875,-34.987166799261836,320.4462263268641,75.17487154208425,122.93279944312819,148.41170708170026,194.47065124747462,255.1967872190827,oa
1996.5,157.7092570293065,53.90595214185571,-34.81969111394167,316.92344080139566,75.58201472914605,123.48112015818451,148.92563388764222,194.43333514880322,253.4507986260101,oa
1997,157.56433818472547,53.227042894212694,-34.65748078327569,313.2692027336317,75.96617033464695,123.77554772075617,149.06485539275326,194.07712475319107,251.63574032189268,oa
1997.5,157.3921501753659,52.55021364144825,-34.49906432130534,309.50987126709384,76.33732508473422,124.04944732563594,149.1804151470203,193.68462795558116,249.78562255160045,oa
1998,157.17373824652566,51.867328617227514,-34.3453414055912,305.6528233052527,76.68449058323274,124.28539919364302,149.24534996584526,193.38206849195583,247.87053266790127,oa
1998.5,156.89784947951367,51.173500780202644,-34.19718652752657,301.70158391053013,77.00184262977578,124.47411491523192,149.24918375583206,192.83300615142156,246.4981977430598,oa
1999,156.56050566588783,50.466981994905126,-34.055234246852415,297.6576104057973,77.2878973688448,124.61320803076815,149.19254197747534,192.20573663000584,244.36608455387915,oa
1999.5,156.13902300653913,49.7383016836142,-33.92112654370094,293.51192472087484,77.53090269944546,124.68400817561891,149.04911198366588,191.50328152033674,242.00658025028892,oa
2000,155.68975068874354,49.01127269089196,-33.791905387501764,289.29050817641746,77.76151096169833,124.80857588709594,148.8920119151038,190.7742512722926,239.62302197740465,oa
2000.5,155.19989239924644,48.281046738310515,-33.667522321264244,285.004551546566,78.1017450018916,124.82273287006163,148.69341228022637,189.99541975032125,237.19683812473096,oa
2001,154.70119554159274,47.56076921596994,-33.54602875236623,280.6783263316941,78.99570727558658,124.83250969515348,148.49323587481678,189.18388122500178,234.7306126470245,oa
2001.5,154.1668085227978,46.839580612727666,-33.428435543067735,276.3161609194096,79.8561872353821,124.80804252493093,148.25083966383335,188.31522133675543,232.42804950767837,oa
2002,153.60076728076265,46.11890533092508,-33.31484686321673,271.92413125533244,80.23644969028852,124.75794461284073,147.97671217847474,187.40306161571007,229.8772761728484,oa
2002.5,152.98952177887827,45.39326986828734,-33.2061090114778,267.50161567798483,80.3698137650265,124.66901078759851,147.6536141327036,186.43118226681412,227.36003406407778,oa
