TRTMT,COMP,SITE,ELEV,YEAR,DATE,CELL,TAG,DRY_MASS,M_COUNT,M_MASS,f_COUNT,t_COUNT,Q_COUNT,B_COUNT,B_MASS,W_COUNT,Y_COUNT,Y_MASS,P_COUNT,a_COUNT,COMMENT
noCA,HW,W5,Mid,2003,2004-06,238,870,2.83,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Mid,2003,2004-06,238,871,2.44,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Mid,2003,2004-06,238,872,3.99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Mid,2003,2004-06,242,873,3.18,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Mid,2003,2004-06,242,874,5.62,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Mid,2003,2004-06,242,875,1.96,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Mid,2003,2004-06,242,876,2.68,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Mid,2003,2004-06,248,877,1.67,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Mid,2003,2004-06,248,878,1.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Mid,2003,2004-06,248,879,3.91,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Mid,2003,2004-06,248,880,2.49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2003-09,106,841,1.78,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2003-09,106,842,1.42,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2003-09,106,843,1.25,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2003-09,106,844,0.17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2003-09,124,845,1.74,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2003-09,124,846,1.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2003-09,124,847,1.49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2003-09,124,848,0.86,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2003-09,126,849,1.83,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2003-09,126,850,0.44,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2003-09,126,851,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2003-09,126,852,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2003-09,131,853,0.62,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2003-09,131,854,0.39,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2003-09,131,855,0.68,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2003-09,131,856,0.72,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2003-09,174,857,1.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2003-09,174,858,0.98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2003-09,174,859,1.26,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2003-09,174,860,1.13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2003-11,106,841,20.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2003-11,106,842,25.89,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2003-11,106,843,20.77,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2003-11,106,844,21.54,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2003-11,124,845,20.08,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2003-11,124,846,21.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2003-11,124,847,15.71,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2003-11,124,848,21.55,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2003-11,126,849,24.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2003-11,126,850,22.76,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2003-11,126,851,12.35,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2003-11,126,852,20.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2003-11,131,853,20.67,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2003-11,131,854,26.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2003-11,131,855,14.43,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2003-11,131,856,17.99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2003-11,174,857,15.77,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2003-11,174,858,20.17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2003-11,174,859,24.16,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2003-11,174,860,14.58,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2004-06,106,841,4.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2004-06,106,842,4.59,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2004-06,106,843,4.24,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2004-06,106,844,2.85,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2004-06,124,845,3.66,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2004-06,124,846,5.97,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2004-06,124,847,3.38,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2004-06,124,848,3.26,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2004-06,126,849,3.73,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2004-06,126,850,3.77,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2004-06,126,851,3.41,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2004-06,126,852,3.72,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2004-06,131,853,3.29,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2004-06,131,854,5.18,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2004-06,131,855,2.74,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2004-06,131,856,2.91,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2004-06,174,857,3.46,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2004-06,174,858,2.33,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2004-06,174,859,2.27,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,Upper,2003,2004-06,174,860,3.89,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2003-09,23,821,0.21,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2003-09,23,822,1.19,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2003-09,23,823,2.82,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2003-09,23,824,1.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2003-09,24,825,1.47,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2003-09,24,826,2.25,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2003-09,24,827,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2003-09,24,828,3.97,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2003-09,37,829,1.34,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2003-09,37,830,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2003-09,37,831,0.96,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2003-09,37,832,0.14,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2003-09,38,833,1.42,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2003-09,38,834,1.84,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2003-09,38,835,2.79,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2003-09,38,836,4.44,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2003-09,54,837,2.32,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2003-09,54,838,1.22,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2003-09,54,839,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2003-09,54,840,0.48,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2003-11,23,821,22.34,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2003-11,23,822,17.39,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2003-11,23,823,16.41,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2003-11,23,824,22.25,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2003-11,24,825,17.18,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2003-11,24,826,26.23,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2003-11,24,827,18.58,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2003-11,24,828,21.11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2003-11,37,829,23.38,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2003-11,37,830,4.64,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2003-11,37,831,14.42,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2003-11,37,832,20.25,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2003-11,38,833,19.59,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2003-11,38,834,18.12,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2003-11,38,835,24.51,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2003-11,38,836,16.88,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2003-11,54,837,20.57,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2003-11,54,838,19.93,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2003-11,54,839,29.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2003-11,54,840,21.76,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2004-06,23,821,3.84,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2004-06,23,822,1.24,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2004-06,23,823,1.27,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2004-06,23,824,3.33,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2004-06,24,825,2.91,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2004-06,24,826,5.56,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2004-06,24,827,3.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2004-06,24,828,3.16,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2004-06,37,829,5.17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2004-06,37,830,1.17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2004-06,37,831,1.75,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2004-06,37,832,6.99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2004-06,38,833,0.46,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2004-06,38,834,5.23,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2004-06,38,835,7.08,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2004-06,38,836,3.73,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2004-06,54,837,7.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2004-06,54,838,1.94,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2004-06,54,839,3.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,W5,High,2003,2004-06,54,840,4.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,Low,2004,2004-09,-9999,162,1.45,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,Low,2004,2004-09,-9999,163,2.14,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,Low,2004,2004-09,-9999,164,1.37,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,Low,2004,2004-09,-9999,165,1.32,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,Low,2004,2004-09,-9999,167,1.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,Low,2004,2004-09,-9999,168,1.35,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,Low,2004,2004-09,-9999,169,1.62,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,Low,2004,2004-09,-9999,170,1.41,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,Low,2004,2004-09,-9999,171,2.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,Low,2004,2004-09,-9999,172,2.76,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,Low,2004,2004-09,-9999,173,0.91,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,Low,2004,2004-09,-9999,174,1.53,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,Low,2004,2004-11,-9999,162,31.11,28,6.78,65,0,26,47,5.61,19,20,2.03,0,0,4 ash samaras; 1 beechnut; 1 birch catkin
noCA,HW,BB,Low,2004,2004-11,-9999,163,22.08,17,2.35,3,0,1,122,15.04,0,24,2.56,0,0,5 beechnuts
noCA,HW,BB,Low,2004,2004-11,-9999,164,21.3,27,5.16,0,1,1,85,8.65,0,58,7.11,0,0,
noCA,HW,BB,Low,2004,2004-11,-9999,165,23.22,24,5.04,1,0,6,64,4.76,0,110,11.98,0,0,1 maple samara
noCA,HW,BB,Low,2004,2004-11,-9999,167,29.82,22,4.73,15,1,4,34,2.97,0,161,19.54,0,0,1 birch catkin; 1 ash samara
noCA,HW,BB,Low,2004,2004-11,-9999,168,21.09,16,2.19,11,0,9,32,3.46,0,102,12.03,0,0,1 elderberry leaflet
noCA,HW,BB,Low,2004,2004-11,-9999,169,19.74,38,8.16,10,7,14,33,3.01,2,42,4.98,0,0,
noCA,HW,BB,Low,2004,2004-11,-9999,170,24.52,55,12.44,0,0,5,62,5.13,0,37,4.71,0,0,3 beechnuts
noCA,HW,BB,Low,2004,2004-11,-9999,171,20.59,18,2.91,0,3,41,48,5.98,0,63,7.56,0,0,11 maple samaras; 2 beechnuts; 8 ash samaras
noCA,HW,BB,Low,2004,2004-11,-9999,172,18.82,14,1.99,0,3,21,44,5.16,0,67,7.54,0,0,2 maple samaras; 1 ash samara
noCA,HW,BB,Low,2004,2004-11,-9999,173,31.42,141,20.79,1,0,2,44,5.23,0,31,4.32,0,0,2 maple samaras; 1 ash samara
noCA,HW,BB,Low,2004,2004-11,-9999,174,24.87,95,15.33,1,1,0,32,4.09,0,41,4.5,0,0,1 ash samara; 1 maple samara
noCA,HW,BB,Low,2004,2005-06,-9999,162,3.5,-9999,,-9999,-9999,-9999,-9999,,-9999,-9999,,-9999,-9999,
noCA,HW,BB,Low,2004,2005-06,-9999,163,2.02,-9999,,-9999,-9999,-9999,-9999,,-9999,-9999,,-9999,-9999,
noCA,HW,BB,Low,2004,2005-06,-9999,164,2.72,-9999,,-9999,-9999,-9999,-9999,,-9999,-9999,,-9999,-9999,
noCA,HW,BB,Low,2004,2005-06,-9999,165,2.08,-9999,,-9999,-9999,-9999,-9999,,-9999,-9999,,-9999,-9999,
noCA,HW,BB,Low,2004,2005-06,-9999,167,2.32,-9999,,-9999,-9999,-9999,-9999,,-9999,-9999,,-9999,-9999,
noCA,HW,BB,Low,2004,2005-06,-9999,168,1.98,-9999,,-9999,-9999,-9999,-9999,,-9999,-9999,,-9999,-9999,
noCA,HW,BB,Low,2004,2005-06,-9999,169,1.38,-9999,,-9999,-9999,-9999,-9999,,-9999,-9999,,-9999,-9999,
noCA,HW,BB,Low,2004,2005-06,-9999,170,2.68,-9999,,-9999,-9999,-9999,-9999,,-9999,-9999,,-9999,-9999,
noCA,HW,BB,Low,2004,2005-06,-9999,171,1.29,-9999,,-9999,-9999,-9999,-9999,,-9999,-9999,,-9999,-9999,
noCA,HW,BB,Low,2004,2005-06,-9999,172,2.16,-9999,,-9999,-9999,-9999,-9999,,-9999,-9999,,-9999,-9999,
noCA,HW,BB,Low,2004,2005-06,-9999,173,1.26,-9999,,-9999,-9999,-9999,-9999,,-9999,-9999,,-9999,-9999,
noCA,HW,BB,Low,2004,2005-06,-9999,174,-9999,-9999,,-9999,-9999,-9999,-9999,,-9999,-9999,,-9999,-9999,
noCA,HW,BB,Mid,2004,2004-09,-9999,141,0.87,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,Mid,2004,2004-09,-9999,142,0.36,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,Mid,2004,2004-09,-9999,143,1.46,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,Mid,2004,2004-09,-9999,144,1.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,Mid,2004,2004-09,-9999,147,1.36,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,Mid,2004,2004-09,-9999,148,0.92,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,Mid,2004,2004-09,-9999,149,1.41,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,Mid,2004,2004-09,-9999,150,1.49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,Mid,2004,2004-09,-9999,151,0.98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,Mid,2004,2004-09,-9999,152,1.87,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
noCA,HW,BB,Mid,2004,2004-09,-9999,153,1.52,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
